"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 14, 2021","0.05720","0.05300","0.05840","0.05150","138.85M","7.72%"
"Jan 13, 2021","0.05310","0.04680","0.05370","0.04610","141.96M","13.70%"
"Jan 12, 2021","0.04670","0.04300","0.04690","0.04300","123.20M","8.86%"
"Jan 11, 2021","0.04290","0.04890","0.04890","0.04010","130.10M","-12.45%"
"Jan 10, 2021","0.04900","0.05090","0.05170","0.04600","142.83M","-3.54%"
"Jan 09, 2021","0.05080","0.06040","0.06040","0.04980","241.17M","-15.89%"
"Jan 08, 2021","0.06040","0.03820","0.06040","0.03820","673.87M","57.70%"
"Jan 07, 2021","0.03830","0.03840","0.04120","0.03830","193.34M","-0.26%"
"Jan 06, 2021","0.03840","0.03740","0.03840","0.03580","159.49M","2.95%"
"Jan 05, 2021","0.03730","0.03230","0.03800","0.03230","197.90M","14.77%"
"Jan 04, 2021","0.03250","0.03290","0.03350","0.03190","70.54M","-0.91%"
"Jan 03, 2021","0.03280","0.03320","0.03340","0.03190","49.16M","-1.20%"
"Jan 02, 2021","0.03320","0.03290","0.03350","0.03230","42.49M","0.91%"
"Jan 01, 2021","0.03290","0.03170","0.03310","0.03170","43.77M","3.46%"
