"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 23, 2021","0.029234","0.028573","0.029442","0.028090","3.95B","2.31%"
"Jan 22, 2021","0.028574","0.027601","0.028939","0.026382","8.48B","3.53%"
"Jan 21, 2021","0.027600","0.030477","0.030549","0.027592","8.04B","-9.45%"
"Jan 20, 2021","0.030482","0.030641","0.031177","0.029184","7.34B","-0.53%"
"Jan 19, 2021","0.030644","0.031635","0.032334","0.030618","6.51B","-3.13%"
"Jan 18, 2021","0.031633","0.030216","0.032239","0.029672","6.40B","4.68%"
"Jan 17, 2021","0.030219","0.030097","0.030744","0.029160","6.28B","0.41%"
"Jan 16, 2021","0.030097","0.029748","0.031284","0.029470","6.49B","1.16%"
"Jan 15, 2021","0.029753","0.030156","0.031404","0.028421","8.02B","-1.34%"
"Jan 14, 2021","0.030158","0.030706","0.031449","0.029337","6.92B","-1.78%"
"Jan 13, 2021","0.030703","0.028631","0.030712","0.027780","5.24B","7.24%"
"Jan 12, 2021","0.028632","0.028946","0.030342","0.027938","12.02B","-1.09%"
"Jan 11, 2021","0.028946","0.032779","0.032790","0.026997","11.19B","-11.72%"
"Jan 10, 2021","0.032789","0.033811","0.036688","0.031152","11.72B","-3.02%"
"Jan 09, 2021","0.033809","0.030469","0.035491","0.029593","9.36B","10.88%"
"Jan 08, 2021","0.030492","0.030939","0.031232","0.028719","10.49B","-1.42%"
"Jan 07, 2021","0.030931","0.030460","0.033298","0.030058","11.89B","1.55%"
"Jan 06, 2021","0.030459","0.028537","0.030869","0.027818","8.70B","6.79%"
"Jan 05, 2021","0.028521","0.030972","0.031132","0.027016","10.51B","-7.95%"
"Jan 04, 2021","0.030984","0.029457","0.032140","0.026976","10.07B","5.18%"
"Jan 03, 2021","0.029458","0.027198","0.030013","0.026550","7.14B","8.30%"
"Jan 02, 2021","0.027200","0.026855","0.027915","0.026512","3.96B","1.28%"
"Jan 01, 2021","0.026855","0.026771","0.027305","0.026501","2.99B","0.32%"
