"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 18, 2021","9.906","10.315","10.315","9.906","208.17K","-3.97%"
"Mar 17, 2021","10.315","9.975","10.315","9.490","277.84K","3.41%"
"Mar 16, 2021","9.975","9.998","10.095","9.975","423.46K","-0.27%"
"Mar 15, 2021","10.002","10.966","10.966","10.002","598.29K","-8.79%"
"Mar 14, 2021","10.966","11.385","11.385","10.966","309.35K","-3.67%"
"Mar 13, 2021","11.384","10.994","11.384","10.994","352.63K","3.52%"
"Mar 12, 2021","10.997","12.332","12.332","10.997","445.96K","-10.83%"
"Mar 11, 2021","12.332","12.760","12.760","12.291","572.00K","-3.35%"
"Mar 10, 2021","12.760","14.186","14.186","12.760","699.35K","-10.05%"
"Mar 09, 2021","14.186","11.918","14.186","11.918","689.07K","19.03%"
"Mar 08, 2021","11.918","11.658","11.918","11.658","340.54K","2.20%"
"Mar 07, 2021","11.662","11.123","11.717","11.123","422.59K","4.85%"
"Mar 06, 2021","11.123","11.103","11.123","11.080","417.95K","0.18%"
"Mar 05, 2021","11.103","11.546","11.546","11.103","592.31K","-3.84%"
"Mar 04, 2021","11.546","12.607","12.607","11.546","637.78K","-8.42%"
"Mar 03, 2021","12.607","12.025","12.686","12.025","550.82K","4.84%"
"Mar 02, 2021","12.025","13.125","13.125","12.025","813.75K","-8.38%"
"Mar 01, 2021","13.125","9.326","13.125","9.326","1.62M","40.74%"
"Feb 28, 2021","9.326","10.648","10.648","9.326","1.28M","-12.42%"
"Feb 27, 2021","10.648","11.279","11.494","10.648","747.02K","-5.59%"
"Feb 26, 2021","11.279","11.689","11.689","11.279","1.38M","-3.51%"
"Feb 25, 2021","11.689","14.146","14.146","11.689","1.12M","-17.35%"
"Feb 24, 2021","14.142","12.738","15.624","12.738","1.75M","11.18%"
"Feb 23, 2021","12.720","13.986","13.986","10.940","4.17M","-9.05%"
"Feb 22, 2021","13.986","16.638","16.638","13.986","182.87K","-15.94%"
"Feb 21, 2021","16.638","14.646","17.985","14.646","970.40K","13.60%"
"Feb 20, 2021","14.646","18.895","18.895","14.646","4.83M","-22.49%"
"Feb 19, 2021","18.895","13.207","18.895","13.207","6.34M","42.75%"
"Feb 18, 2021","13.236","9.987","13.236","9.987","2.24M","32.53%"
"Feb 17, 2021","9.987","7.206","9.987","7.206","1.95M","38.59%"
"Feb 16, 2021","7.206","6.623","7.206","6.623","891.08K","8.80%"
