"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 15, 2021","1,479.10","1,605.98","1,641.61","1,341.38","7.72K","-7.74%"
"Jan 14, 2021","1,603.18","1,548.14","1,706.65","1,477.81","8.21K","3.50%"
"Jan 13, 2021","1,548.98","1,483.65","1,578.26","1,384.35","8.89K","4.40%"
"Jan 12, 2021","1,483.65","1,407.95","1,634.21","1,316.32","14.69K","5.69%"
"Jan 11, 2021","1,403.75","1,506.42","1,506.42","1,079.64","19.72K","-6.82%"
"Jan 10, 2021","1,506.42","1,593.38","1,974.92","1,426.28","28.54K","-5.39%"
"Jan 09, 2021","1,592.18","1,039.46","1,592.18","1,026.58","18.40K","53.17%"
"Jan 08, 2021","1,039.46","1,059.18","1,125.19","950.89","6.00K","-1.86%"
"Jan 07, 2021","1,059.18","1,038.87","1,187.74","1,006.78","15.93K","1.96%"
"Jan 06, 2021","1,038.87","764.14","1,244.90","743.02","27.58K","35.92%"
"Jan 05, 2021","764.33","686.97","777.78","653.95","6.42K","11.27%"
"Jan 04, 2021","686.92","675.78","751.78","626.43","7.15K","1.65%"
"Jan 03, 2021","675.78","609.01","698.87","607.89","10.40K","10.97%"
"Jan 02, 2021","608.99","580.67","615.79","568.11","5.35K","4.81%"
"Jan 01, 2021","581.02","585.48","599.54","572.98","4.24K","-0.76%"
