"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 08, 2021","2.909600","2.292900","2.909600","2.292900","12.29M","27.00%"
"Feb 07, 2021","2.291000","2.280100","2.291000","2.203300","4.32M","0.58%"
"Feb 06, 2021","2.277700","2.431700","2.431700","2.276400","4.46M","-6.67%"
"Feb 05, 2021","2.440600","2.127600","2.492400","2.127600","8.96M","14.72%"
"Feb 04, 2021","2.127500","2.188800","2.203400","2.127500","4.34M","-2.66%"
"Feb 03, 2021","2.185700","2.156100","2.268800","2.152600","4.25M","1.60%"
"Feb 02, 2021","2.151200","2.035000","2.168100","2.010000","10.22M","5.53%"
"Feb 01, 2021","2.038400","1.910800","2.038400","1.891000","6.32M","6.70%"
"Jan 31, 2021","1.910400","2.001900","2.016100","1.910400","30.47M","-4.63%"
"Jan 30, 2021","2.003200","2.056400","2.056400","2.001700","2.69M","-2.63%"
"Jan 29, 2021","2.057300","1.989600","2.128700","1.989600","5.97M","3.37%"
"Jan 28, 2021","1.990200","1.988500","2.056100","1.988500","4.43M","-0.24%"
"Jan 27, 2021","1.995000","2.276700","2.276700","1.977900","5.26M","-12.84%"
"Jan 26, 2021","2.289000","2.074900","2.312900","2.074900","10.86M","10.25%"
"Jan 25, 2021","2.076200","1.949500","2.186000","1.949500","10.36M","6.45%"
"Jan 24, 2021","1.950400","1.930100","1.960200","1.922600","3.26M","1.08%"
"Jan 23, 2021","1.929500","1.897600","1.975800","1.897600","2.86M","1.61%"
"Jan 22, 2021","1.898900","1.746800","1.963800","1.726100","3.88M","8.94%"
"Jan 21, 2021","1.743100","2.032000","2.032000","1.743100","2.52M","-14.25%"
"Jan 20, 2021","2.032700","2.006700","2.032700","1.886300","2.46M","1.50%"
"Jan 19, 2021","2.002600","2.044400","2.092700","2.002600","2.30M","-2.08%"
"Jan 18, 2021","2.045200","2.010000","2.066600","1.985000","2.27M","1.86%"
"Jan 17, 2021","2.007800","2.043000","2.085300","1.980800","3.13M","-1.87%"
"Jan 16, 2021","2.046100","2.052900","2.161700","2.039700","4.17M","-0.50%"
"Jan 15, 2021","2.056300","2.190100","2.190100","1.990700","3.95M","-6.21%"
"Jan 14, 2021","2.192500","2.096700","2.192500","2.020700","4.84M","4.54%"
"Jan 13, 2021","2.097300","1.821500","2.121600","1.795900","4.42M","15.24%"
"Jan 12, 2021","1.819900","1.816800","1.946400","1.816800","4.79M","0.21%"
"Jan 11, 2021","1.816000","1.987800","1.987800","1.640800","6.85M","-8.62%"
"Jan 10, 2021","1.987300","2.038100","2.076900","1.913000","4.02M","-2.52%"
"Jan 09, 2021","2.038700","1.986500","2.124800","1.914000","4.48M","2.30%"
"Jan 08, 2021","1.992800","1.995800","2.009800","1.815300","5.40M","0.01%"
"Jan 07, 2021","1.992600","2.168600","2.168600","1.913100","5.41M","-8.37%"
"Jan 06, 2021","2.174500","2.134500","2.256900","2.134500","7.38M","1.88%"
"Jan 05, 2021","2.134400","1.966900","2.348100","1.966900","8.71M","8.98%"
"Jan 04, 2021","1.958500","2.131400","2.206000","1.887700","9.18M","-7.87%"
"Jan 03, 2021","2.125800","2.403000","2.403000","2.066400","7.85M","-11.32%"
"Jan 02, 2021","2.397200","1.971400","2.420000","1.971400","12.66M","22.11%"
"Jan 01, 2021","1.963200","1.862600","2.194200","1.862600","14.33M","5.48%"
