"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 01, 2021","202.352","196.671","204.670","194.240","201.89M","2.89%"
"Mar 31, 2021","196.661","195.780","198.902","187.055","191.48M","0.45%"
"Mar 30, 2021","195.771","193.742","199.931","190.301","174.96M","1.04%"
"Mar 29, 2021","193.762","184.231","197.501","182.450","188.05M","5.17%"
"Mar 28, 2021","184.239","184.079","187.268","180.069","177.86M","0.10%"
"Mar 27, 2021","184.061","183.460","186.070","177.824","176.09M","0.36%"
"Mar 26, 2021","183.401","171.549","183.783","171.490","166.74M","6.84%"
"Mar 25, 2021","171.660","176.168","178.325","167.922","154.08M","-2.58%"
"Mar 24, 2021","176.200","185.861","196.907","172.390","181.91M","-5.37%"
"Mar 23, 2021","186.190","185.553","189.309","181.262","638.93K","0.30%"
"Mar 22, 2021","185.639","195.320","198.718","184.685","188.33M","-4.99%"
"Mar 21, 2021","195.380","200.079","201.799","192.138","188.01M","-2.31%"
"Mar 20, 2021","199.991","199.989","206.098","198.910","196.51M","-0.14%"
"Mar 19, 2021","200.276","199.739","204.969","195.855","177.88K","0.27%"
"Mar 18, 2021","199.733","205.929","208.177","199.341","989.87K","-3.09%"
"Mar 17, 2021","206.110","201.661","206.738","194.473","176.18M","2.19%"
"Mar 16, 2021","201.698","200.505","205.037","191.631","128.92M","0.62%"
"Mar 15, 2021","200.462","214.230","222.536","197.660","132.91M","-6.43%"
"Mar 14, 2021","214.226","226.043","228.041","214.226","1.67M","-5.30%"
"Mar 13, 2021","226.208","220.610","230.087","213.280","205.69M","2.54%"
"Mar 12, 2021","220.610","201.351","224.220","198.590","2.08M","9.58%"
"Mar 11, 2021","201.329","200.114","203.391","191.113","169.26M","0.60%"
"Mar 10, 2021","200.133","203.731","207.857","191.631","183.88M","-1.78%"
"Mar 09, 2021","203.751","191.779","204.888","189.310","162.66M","6.34%"
"Mar 08, 2021","191.595","190.763","195.221","179.612","1.14M","0.44%"
"Mar 07, 2021","190.759","182.839","192.096","182.233","146.54M","4.34%"
"Mar 06, 2021","182.816","180.142","184.542","174.774","146.26M","1.48%"
"Mar 05, 2021","180.142","180.669","183.540","168.671","153.39M","-0.29%"
"Mar 04, 2021","180.657","187.684","194.404","177.061","173.56M","-3.81%"
"Mar 03, 2021","187.812","179.061","196.097","176.955","163.81M","5.32%"
"Mar 02, 2021","178.320","175.845","185.104","170.761","1.12M","1.33%"
"Mar 01, 2021","175.978","165.148","176.499","163.371","141.79M","6.58%"
"Feb 28, 2021","165.119","171.846","172.836","153.951","170.19M","-3.93%"
"Feb 27, 2021","171.868","170.302","180.337","167.121","161.69M","1.09%"
"Feb 26, 2021","170.020","179.243","182.625","162.870","2.18M","-5.29%"
"Feb 25, 2021","179.507","181.528","205.052","175.183","204.30M","-1.10%"
"Feb 24, 2021","181.499","177.591","189.385","169.287","199.81M","2.23%"
"Feb 23, 2021","177.538","208.061","208.675","157.993","1.40M","-14.66%"
"Feb 22, 2021","208.039","227.162","227.296","178.792","212.94M","-8.44%"
"Feb 21, 2021","227.219","226.831","233.584","220.207","198.55M","-0.12%"
"Feb 20, 2021","227.500","236.392","247.073","214.528","1.47M","-3.88%"
"Feb 19, 2021","236.694","226.673","241.660","220.344","192.82M","4.46%"
"Feb 18, 2021","226.580","237.348","238.938","220.793","200.40M","-4.42%"
"Feb 17, 2021","237.066","210.468","237.439","203.616","214.05M","12.68%"
"Feb 16, 2021","210.389","207.709","221.909","200.152","208.17M","1.29%"
"Feb 15, 2021","207.709","213.649","219.821","185.652","221.53M","-2.75%"
"Feb 14, 2021","213.589","226.009","230.445","208.422","217.96M","-5.47%"
"Feb 13, 2021","225.942","196.589","228.816","191.730","236.46M","15.05%"
"Feb 12, 2021","196.382","183.602","199.510","176.852","168.15M","6.87%"
"Feb 11, 2021","183.757","181.650","193.365","175.917","164.63M","1.21%"
"Feb 10, 2021","181.551","181.509","195.077","170.016","200.54M","0.06%"
"Feb 09, 2021","181.442","167.283","184.283","164.397","160.46M","8.42%"
"Feb 08, 2021","167.351","150.732","169.277","147.862","136.40M","11.03%"
"Feb 07, 2021","150.731","155.572","157.220","145.275","130.21M","-3.00%"
"Feb 06, 2021","155.393","155.055","164.031","149.978","142.45M","0.24%"
"Feb 05, 2021","155.026","143.710","156.868","143.683","121.13M","7.87%"
"Feb 04, 2021","143.710","155.929","158.212","142.984","128.83M","-7.84%"
"Feb 03, 2021","155.941","141.972","156.106","141.972","132.28M","9.88%"
"Feb 02, 2021","141.916","131.990","145.872","131.914","122.30M","7.47%"
"Feb 01, 2021","132.049","129.401","136.547","126.002","109.98M","2.05%"
"Jan 31, 2021","129.400","133.378","134.890","125.701","105.17M","-2.96%"
"Jan 30, 2021","133.349","134.673","136.230","128.033","108.48M","-0.98%"
"Jan 29, 2021","134.673","133.260","145.415","131.064","140.22M","1.09%"
"Jan 28, 2021","133.217","122.439","135.801","120.933","113.51M","8.80%"
"Jan 27, 2021","122.440","134.682","134.908","118.291","109.78M","-9.11%"
"Jan 26, 2021","134.709","137.143","139.706","128.372","85.25M","-1.75%"
"Jan 25, 2021","137.110","141.008","147.608","136.652","90.83M","-2.74%"
"Jan 24, 2021","140.970","137.650","142.620","133.811","80.37M","2.42%"
"Jan 23, 2021","137.642","137.660","143.460","135.080","114.54M","-0.13%"
"Jan 22, 2021","137.821","129.770","141.810","122.881","350.07M","6.39%"
"Jan 21, 2021","129.542","149.720","150.219","125.723","382.38M","-13.47%"
"Jan 20, 2021","149.710","151.872","156.131","138.472","384.74M","-1.44%"
"Jan 19, 2021","151.893","152.030","166.052","150.254","365.45M","-0.04%"
"Jan 18, 2021","151.949","142.878","154.896","138.540","316.05M","6.35%"
"Jan 17, 2021","142.881","143.541","146.948","136.371","325.28M","-0.45%"
"Jan 16, 2021","143.531","143.770","152.558","139.401","344.24M","-0.17%"
"Jan 15, 2021","143.772","152.548","155.621","130.560","387.07M","-5.79%"
"Jan 14, 2021","152.611","147.381","156.862","143.742","334.66M","3.58%"
"Jan 13, 2021","147.340","133.418","148.419","126.005","356.74M","10.46%"
"Jan 12, 2021","133.390","138.889","146.727","128.189","468.78M","-4.01%"
"Jan 11, 2021","138.968","170.201","170.548","112.897","705.72M","-18.33%"
"Jan 10, 2021","170.162","177.187","185.671","162.100","453.61M","-3.96%"
"Jan 09, 2021","177.179","172.229","178.696","163.388","393.49M","2.91%"
"Jan 08, 2021","172.169","169.382","181.849","150.063","514.38M","1.56%"
"Jan 07, 2021","169.531","168.875","181.041","162.204","423.00M","0.45%"
"Jan 06, 2021","168.764","158.556","169.643","155.038","366.22M","6.52%"
"Jan 05, 2021","158.432","155.461","162.548","146.542","383.44M","1.87%"
"Jan 04, 2021","155.518","161.310","173.625","140.003","519.23M","-3.50%"
"Jan 03, 2021","161.151","136.932","164.398","135.401","394.35M","17.82%"
"Jan 02, 2021","136.781","126.232","140.646","123.153","283.31M","8.30%"
"Jan 01, 2021","126.302","124.162","133.919","122.943","257.82M","1.72%"
