"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 31, 2021","137.939","139.359","140.365","132.329","134.32K","-1.02%"
"Jan 30, 2021","139.359","140.308","142.079","136.469","138.96K","-0.69%"
"Jan 29, 2021","140.327","135.486","150.161","132.251","266.23K","3.61%"
"Jan 28, 2021","135.436","125.542","139.848","123.758","269.11K","7.88%"
"Jan 27, 2021","125.542","137.892","138.176","125.172","187.68K","-8.96%"
"Jan 26, 2021","137.893","137.101","140.498","133.368","165.26K","0.56%"
"Jan 25, 2021","137.122","138.076","145.265","136.875","162.38K","-0.68%"
"Jan 24, 2021","138.065","138.899","142.717","134.398","136.07K","-0.57%"
"Jan 23, 2021","138.855","135.875","141.334","134.047","153.82K","2.19%"
"Jan 22, 2021","135.875","130.500","140.903","122.227","244.36K","4.12%"
"Jan 21, 2021","130.500","152.930","153.037","128.670","274.30K","-14.67%"
"Jan 20, 2021","152.944","157.271","160.662","146.331","192.43K","-2.76%"
"Jan 19, 2021","157.290","156.859","165.131","152.604","253.89K","0.27%"
"Jan 18, 2021","156.859","159.801","160.619","150.615","202.48K","-1.79%"
"Jan 17, 2021","159.724","155.623","164.089","150.109","210.85K","2.64%"
"Jan 16, 2021","155.623","157.235","161.874","152.750","164.27K","-1.04%"
"Jan 15, 2021","157.260","163.634","167.606","147.646","193.97K","-3.90%"
"Jan 14, 2021","163.634","171.487","171.859","160.932","205.97K","-4.62%"
"Jan 13, 2021","171.563","158.580","173.151","152.386","260.11K","8.18%"
"Jan 12, 2021","158.585","157.994","173.749","153.991","432.93K","0.37%"
"Jan 11, 2021","158.001","185.067","185.542","142.632","795.90K","-14.67%"
"Jan 10, 2021","185.169","147.162","189.804","147.148","554.70K","25.83%"
"Jan 09, 2021","147.162","142.109","148.611","139.230","203.40K","3.55%"
"Jan 08, 2021","142.117","142.702","150.197","135.604","274.43K","-0.39%"
"Jan 07, 2021","142.676","142.156","152.756","139.530","343.98K","0.37%"
"Jan 06, 2021","142.156","135.908","142.220","132.645","228.15K","4.60%"
"Jan 05, 2021","135.908","133.556","139.533","129.039","248.72K","1.76%"
"Jan 04, 2021","133.556","138.115","143.961","128.394","280.36K","-3.26%"
"Jan 03, 2021","138.063","143.310","144.913","131.625","344.69K","-3.66%"
"Jan 02, 2021","143.310","135.604","144.681","128.593","483.26K","5.68%"
"Jan 01, 2021","135.611","156.415","168.942","130.419","436.11K","-13.30%"
