"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 05, 2021","3.6912","3.7471","3.7544","3.5615","303.70M","-1.50%"
"Mar 04, 2021","3.7474","3.8251","3.9185","3.6418","334.88M","-2.14%"
"Mar 03, 2021","3.8294","3.6681","4.0598","3.6445","345.04M","4.42%"
"Mar 02, 2021","3.6674","3.7066","3.8419","3.5686","316.78M","-0.08%"
"Mar 01, 2021","3.6703","3.4756","3.7544","3.4495","290.21M","5.72%"
"Feb 28, 2021","3.4715","3.6709","3.6976","3.2505","346.00M","-5.47%"
"Feb 27, 2021","3.6724","3.5517","3.8373","3.5439","333.60M","3.38%"
"Feb 26, 2021","3.5522","3.6711","3.7686","3.4042","442.85M","-3.25%"
"Feb 25, 2021","3.6715","3.8895","4.0966","3.6294","414.92M","-5.60%"
"Feb 24, 2021","3.8894","3.8521","4.1299","3.6855","457.65M","0.95%"
"Feb 23, 2021","3.8527","4.6898","4.7173","3.1974","724.20M","-17.92%"
"Feb 22, 2021","4.6940","5.1023","5.2998","4.1337","591.42M","-8.00%"
"Feb 21, 2021","5.1025","4.8424","5.3616","4.7377","474.97M","5.33%"
"Feb 20, 2021","4.8445","5.2301","5.4458","4.5269","500.36M","-7.41%"
"Feb 19, 2021","5.2324","4.8204","5.3724","4.6619","431.27M","8.61%"
"Feb 18, 2021","4.8174","4.8406","4.9791","4.6716","376.55M","-0.34%"
"Feb 17, 2021","4.8340","4.6447","4.8845","4.4265","417.87M","4.06%"
"Feb 16, 2021","4.6453","4.7059","4.9861","4.4208","493.27M","-1.25%"
"Feb 15, 2021","4.7043","5.0701","5.2436","4.1531","585.57M","-7.16%"
"Feb 14, 2021","5.0669","5.5507","5.5950","4.8828","538.82M","-8.70%"
"Feb 13, 2021","5.5498","4.7491","5.5498","4.5064","612.15M","16.86%"
"Feb 12, 2021","4.7492","4.5815","4.8335","4.2486","465.69M","3.67%"
"Feb 11, 2021","4.5811","4.1289","4.6686","4.0131","484.48M","10.93%"
"Feb 10, 2021","4.1297","4.1694","4.5209","3.6724","597.37M","-0.73%"
"Feb 09, 2021","4.1600","3.5938","4.3030","3.4899","453.32M","15.77%"
"Feb 08, 2021","3.5934","3.4379","3.5934","3.3515","345.23M","4.58%"
"Feb 07, 2021","3.4360","3.2095","3.5874","3.0400","426.17M","7.05%"
"Feb 06, 2021","3.2096","3.3138","3.3252","3.1427","263.98M","-3.22%"
"Feb 05, 2021","3.3163","3.0297","3.3767","3.0219","328.95M","9.45%"
"Feb 04, 2021","3.0299","3.0662","3.1417","2.9997","297.39M","-1.19%"
"Feb 03, 2021","3.0663","2.9971","3.1000","2.9860","242.18M","2.31%"
"Feb 02, 2021","2.9970","3.0544","3.0710","2.9553","255.26M","-1.90%"
"Feb 01, 2021","3.0552","2.9287","3.2761","2.9004","426.27M","4.35%"
"Jan 31, 2021","2.9279","2.9317","3.0705","2.8062","312.86M","-0.05%"
"Jan 30, 2021","2.9295","2.7245","3.0944","2.6888","313.41M","7.54%"
"Jan 29, 2021","2.7241","2.7070","2.8984","2.6509","293.74M","0.66%"
"Jan 28, 2021","2.7062","2.5007","2.7933","2.4779","254.20M","8.11%"
"Jan 27, 2021","2.5032","2.6277","2.6277","2.4634","221.99M","-4.76%"
"Jan 26, 2021","2.6282","2.6481","2.6728","2.5546","215.91M","-0.75%"
"Jan 25, 2021","2.6481","2.7133","2.7660","2.6318","229.08M","-2.39%"
